timestamp,slave_id,status,message
2025-12-04 09:49:16.896,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:16.941,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:16.987,3,OK,Read 64 regs in 0.031s
2025-12-04 09:49:17.032,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.075,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.119,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.163,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:17.213,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.257,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.301,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.346,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:17.390,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.435,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.481,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:17.526,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:17.570,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.614,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.657,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:17.701,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:17.747,4,OK,Read 64 regs in 0.031s
2025-12-04 09:49:17.792,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:17.837,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:17.882,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.926,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:17.972,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:18.016,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:18.060,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.104,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.148,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.192,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:18.236,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.287,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.334,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.381,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.427,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:18.471,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.515,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.560,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:18.606,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.650,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.695,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:18.738,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:18.781,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:18.825,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.873,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.917,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:18.962,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.006,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.051,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:19.095,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.140,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.185,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:19.237,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.281,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.325,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.371,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:19.415,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.459,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.504,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.548,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.593,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:19.638,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.683,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.728,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:19.778,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.822,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:19.866,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.911,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:19.957,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:20.005,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.049,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.093,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:20.140,3,OK,Read 64 regs in 0.032s
2025-12-04 09:49:20.186,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:20.229,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.274,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:20.318,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.363,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:20.407,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.451,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.495,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:20.539,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:20.582,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:20.628,4,OK,Read 64 regs in 0.031s
2025-12-04 09:49:20.673,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.717,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.762,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.806,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:20.854,3,OK,Read 64 regs in 0.031s
2025-12-04 09:49:20.898,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.945,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:20.991,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.035,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.079,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.129,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:21.173,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.218,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:21.262,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.307,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.351,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.398,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:21.442,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.489,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:21.534,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.578,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:21.640,4,OK,Read 64 regs in 0.031s
2025-12-04 09:49:21.684,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.727,2,OK,Read 64 regs in 0.027s
2025-12-04 09:49:21.772,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.816,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:21.865,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:21.912,2,OK,Read 64 regs in 0.031s
2025-12-04 09:49:21.957,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:22.001,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.045,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.089,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.136,3,OK,Read 64 regs in 0.031s
2025-12-04 09:49:22.183,4,OK,Read 64 regs in 0.031s
2025-12-04 09:49:22.230,1,OK,Read 64 regs in 0.030s
2025-12-04 09:49:22.278,2,OK,Read 64 regs in 0.031s
2025-12-04 09:49:22.323,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:22.367,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.412,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:22.458,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.503,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.547,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.592,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:22.637,2,OK,Read 64 regs in 0.029s
2025-12-04 09:49:22.682,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:22.727,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.771,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.815,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.858,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.905,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.948,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:22.991,2,OK,Read 64 regs in 0.027s
2025-12-04 09:49:23.036,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.081,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.126,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.173,2,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.224,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.272,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.315,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.359,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.404,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.448,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.493,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.537,2,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.582,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.627,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.672,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:23.716,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.761,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.807,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:23.851,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.894,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.938,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:23.982,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.026,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.070,2,OK,Read 64 regs in 0.029s
2025-12-04 09:49:24.115,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.161,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.205,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.250,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.294,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.338,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.384,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.428,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.473,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:24.517,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:24.562,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.606,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.652,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:24.697,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.742,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:24.786,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:24.832,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:24.880,4,OK,Read 64 regs in 0.031s
2025-12-04 09:49:24.925,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:24.969,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.015,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.059,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.107,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.151,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.196,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.241,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:25.286,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:25.329,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.375,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:25.424,4,OK,Read 64 regs in 0.032s
2025-12-04 09:49:25.470,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:25.526,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.573,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:25.617,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.661,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.707,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.751,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.797,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.842,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.901,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:25.946,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:25.990,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.040,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.084,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.130,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:26.174,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.218,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.264,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.312,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:26.356,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.401,1,OK,Read 64 regs in 0.027s
2025-12-04 09:49:26.445,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.493,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.536,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.580,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.624,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.669,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:26.713,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.763,1,OK,Read 64 regs in 0.031s
2025-12-04 09:49:26.810,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.856,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:26.901,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:26.950,1,OK,Read 64 regs in 0.031s
2025-12-04 09:49:26.998,2,OK,Read 64 regs in 0.031s
2025-12-04 09:49:27.050,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:27.095,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.139,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.183,2,OK,Read 64 regs in 0.029s
2025-12-04 09:49:27.230,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:27.277,4,OK,Read 64 regs in 0.032s
2025-12-04 09:49:27.322,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.371,2,OK,Read 64 regs in 0.033s
2025-12-04 09:49:27.415,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.459,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.502,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.548,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.592,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.638,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:27.682,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.726,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.772,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.818,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:27.862,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:27.907,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:27.954,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:27.999,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.042,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.088,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.132,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.177,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:28.221,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.267,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:28.312,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.358,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:28.405,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.452,4,OK,Read 64 regs in 0.031s
2025-12-04 09:49:28.496,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:28.541,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:28.590,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.636,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:28.681,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:28.727,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.772,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:28.816,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.859,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.903,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:28.947,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:28.991,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.036,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.082,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:29.127,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.172,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:29.216,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.261,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.305,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.349,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.393,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.437,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.481,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.525,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:29.571,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.618,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:29.662,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.708,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:29.751,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:29.795,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.838,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:29.882,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:29.930,3,OK,Read 64 regs in 0.032s
2025-12-04 09:49:29.976,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:30.022,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:30.068,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:30.113,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:30.157,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.202,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.246,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:30.290,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.334,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.382,3,OK,Read 64 regs in 0.032s
2025-12-04 09:49:30.428,4,OK,Read 64 regs in 0.030s
2025-12-04 09:49:30.473,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:30.518,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:30.566,3,OK,Read 64 regs in 0.031s
2025-12-04 09:49:30.611,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.656,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.700,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.743,3,OK,Read 64 regs in 0.027s
2025-12-04 09:49:30.786,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:30.830,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.874,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.917,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:30.962,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.006,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.050,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.095,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:31.140,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.184,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.228,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.272,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.315,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.361,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.405,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.449,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.493,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.537,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.581,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.626,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.675,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.719,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.763,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.809,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:31.853,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.898,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:31.943,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:31.987,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.032,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:32.075,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.119,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:32.165,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:32.208,4,OK,Read 64 regs in 0.027s
2025-12-04 09:49:32.252,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:32.297,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.342,3,OK,Read 64 regs in 0.029s
2025-12-04 09:49:32.386,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.429,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.473,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.521,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.565,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.610,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.654,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.697,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.741,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.787,1,OK,Read 64 regs in 0.030s
2025-12-04 09:49:32.832,2,OK,Read 64 regs in 0.029s
2025-12-04 09:49:32.875,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:32.922,4,OK,Read 64 regs in 0.031s
2025-12-04 09:49:32.965,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.008,2,OK,Read 64 regs in 0.027s
2025-12-04 09:49:33.052,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.097,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:33.141,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:33.185,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.233,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.277,4,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.321,1,OK,Read 64 regs in 0.029s
2025-12-04 09:49:33.370,2,OK,Read 64 regs in 0.031s
2025-12-04 09:49:33.417,3,OK,Read 64 regs in 0.030s
2025-12-04 09:49:33.461,4,OK,Read 64 regs in 0.029s
2025-12-04 09:49:33.505,1,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.551,2,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.597,3,OK,Read 64 regs in 0.028s
2025-12-04 09:49:33.642,4,OK,Read 64 regs in 0.029s
